ablation,method,regime,delta_qlike_vs_rolling_best_mean,delta_qlike_vs_rolling_best_median,delta_underprediction_loss_vs_rolling_best_mean,delta_underprediction_loss_vs_rolling_best_median,delta_qlike_vs_har_mean,delta_qlike_vs_har_median,delta_underprediction_loss_vs_har_mean,delta_underprediction_loss_vs_har_median,delta_qlike_vs_vix_switch_mean,delta_qlike_vs_vix_switch_median,delta_underprediction_loss_vs_vix_switch_mean,delta_underprediction_loss_vs_vix_switch_median
no_risk_sensitive_scoring,rolling_best,high,0.0,0.0,0.0,0.0,-112276.95179728848,0.062159030177983354,0.00381611846709793,0.004298325181661046,8683.763101659943,-0.08556608056428067,0.0020960753992757667,0.003250659874819248
no_risk_sensitive_scoring,rolling_best,low,0.0,0.0,0.0,0.0,-0.056153023765757294,-0.06075404534550538,0.0009316315120837382,0.00031786910501469716,0.07093561727641655,0.06239880935407642,-0.001139397024465875,-0.0009755419709221
no_risk_sensitive_scoring,rolling_best,mid,0.0,0.0,0.0,0.0,-17169.84970089631,0.00861311368629205,0.00428070646527405,0.00432075146850565,-0.1077475816786938,-0.08918526908167448,-0.009281043427612316,-0.00973171421754345
no_risk_sensitive_scoring,static_best,all,-2895.844423209132,0.040092799874959395,0.006152947064975034,0.00559030218758955,-46056.50454587404,0.042605689930738544,0.009161859666341398,0.0096250997835679,0.03550564272826273,0.027816489593925714,0.0033810907803214995,0.005018173323928099
no_risk_sensitive_scoring,static_best,high,-8683.658162623606,-0.040158713969487,0.011486024474394266,0.010808864466878149,-120960.60995991208,-0.009367215610266183,0.015302142941492196,0.018162954440300243,0.10493903633624642,0.023725596670572557,0.013582099873670034,0.0172045542869583
no_risk_sensitive_scoring,static_best,low,0.011232733156314909,-0.02243100471901957,-0.0005506505623079317,-0.0002834992947692454,-0.04492029060944239,-0.08738444708386656,0.00038098094977580634,8.335151986494674e-05,0.08216835043273145,0.012682725292781749,-0.0016900475867738067,-0.00133831967636777
no_risk_sensitive_scoring,static_best,mid,0.00576110453335887,-0.019767444314488403,7.13218128597833e-05,-3.128625627220002e-05,-17169.84393979178,-0.010370727823466604,0.004352028278133834,0.00428732685755245,-0.10198647714533493,-0.12681715358461665,-0.009209721614752532,-0.00856201460855845
no_risk_sensitive_scoring,vix_switch,all,-2895.8799288518603,0.021502056890625898,0.0027718562846535343,0.0030502347681543515,-46056.540051516764,0.027767102833428536,0.005780768886019899,0.0058264374957553485,0.0,0.0,0.0,0.0
no_risk_sensitive_scoring,vix_switch,high,-8683.763101659943,0.08556608056428067,-0.0020960753992757667,-0.003250659874819248,-120960.71489894843,0.17509267967744058,0.0017200430678221631,0.0007790327223698434,0.0,0.0,0.0,0.0
no_risk_sensitive_scoring,vix_switch,low,-0.07093561727641655,-0.06239880935407642,0.001139397024465875,0.0009755419709221,-0.12708864104217385,-0.0904931280277911,0.0020710285365496133,0.0016320001575351223,0.0,0.0,0.0,0.0
no_risk_sensitive_scoring,vix_switch,mid,0.1077475816786938,0.08918526908167448,0.009281043427612316,0.00973171421754345,-17169.74195331463,0.12865117159351708,0.013561749892886367,0.01201865721465575,0.0,0.0,0.0,0.0
no_risk_sensitive_scoring,xgb,all,-2895.699277324014,0.1503900301107012,0.0038126521654581504,0.0034727187391015,-46056.35939998892,0.15672767277163116,0.006821564766824516,0.00600330230472125,0.18065152784641536,0.1277835063242837,0.0010407958808046163,0.00101987127452155
no_risk_sensitive_scoring,xgb,high,-8683.433779329456,0.27450278987576304,0.02053822453011725,0.01858792223506365,-120960.38557661795,0.3205552820004334,0.024354342997215183,0.022243419263327145,0.3293223304856171,0.18744956571983892,0.022634299929393017,0.022883385931320895
no_risk_sensitive_scoring,xgb,low,0.25762511656317827,0.20333073767178078,-0.0010483106889373252,-0.00046043836485410003,0.20147209279742104,0.15617056182914574,-0.00011667917685358687,-0.00010336525095997769,0.32856073383959483,0.29218236994242586,-0.0021877077134032,-0.0017969756025257998
no_risk_sensitive_scoring,xgb,mid,-0.008582225235326734,-0.01570005424692599,-0.008068012296781517,-0.007482778218842551,-17169.858283121546,0.010114947582211493,-0.003787305831507467,-0.0041061558473571005,-0.11632980691402055,-0.1174691259556184,-0.017349055724393835,-0.01473324044008205
stress_median_branch,figarch,all,-2895.7132997240788,0.11580141782993938,-0.016003666669039483,-0.01544561354901295,-46056.37546112476,0.12180396774084482,-0.01621110509007152,-0.0149640536136655,0.1645903920127084,0.14981560810580766,-0.021991873976091415,-0.021645056496264102
stress_median_branch,figarch,high,-8684.017406073875,-0.14827987613535315,-0.04191059316697835,-0.03915857168638465,-120961.0197643074,-0.1462284325104536,-0.04475945223871824,-0.04236814795560175,-0.3048653589788197,-0.29742772348362334,-0.04647949530654039,-0.041917211426989946
stress_median_branch,figarch,low,0.49364228604887733,0.4797881076049584,-0.000841167629468095,-0.00019564679588563724,0.47790101276166536,0.4641750567039803,-7.01008933485885e-05,-5.286019227522769e-05,0.6049896538038392,0.6165382237111746,-0.002141129429898202,-0.0017404141124051
stress_median_branch,figarch,mid,0.29739257815463344,0.2829469945472505,-0.005244700066614607,-0.005314829342005001,-17169.54826711476,0.2141807855195789,-0.0037869727701478734,-0.00321547876165595,0.19368619987237543,0.18353077892384392,-0.01734872266303424,-0.01562836756239397
stress_median_branch,garch_t,all,-2895.720524844754,0.10684457672548581,-0.01580407801950195,-0.015321351388896402,-46056.38268624543,0.11284712663639124,-0.016011516440533984,-0.015136533902488102,0.15736527133736575,0.1371301188816916,-0.021792285326553886,-0.021583370672909802
stress_median_branch,garch_t,high,-8684.018437492976,-0.15496052802502122,-0.04115038022461557,-0.038507126367892594,-120961.0207957265,-0.13819091862713082,-0.04399923929635546,-0.042474909692722496,-0.30589677807960997,-0.29954192411389585,-0.04571928236417761,-0.04202397316411069
stress_median_branch,garch_t,low,0.4870501183069611,0.47978677639854256,-0.000865869828749566,-0.00021151211403533246,0.4713088450197492,0.4626375011597668,-9.480309263005945e-05,-0.00010015669348559545,0.5983974860619231,0.6165368925047587,-0.0021658316291796723,-0.0017561658888468929
stress_median_branch,garch_t,mid,0.28333156527914943,0.2661782844192919,-0.005381899980763955,-0.0057147575131629,-17169.562328127635,0.18675818349136405,-0.0039241726842972205,-0.0031005466549932003,0.17962518699689142,0.17318419249565492,-0.017485922577183587,-0.015171384392646661
stress_median_branch,gru,all,-2895.8124580107155,0.09192448699235592,0.02249023386389173,0.023770625452002446,-46056.4746194114,0.09226483375533126,0.022282795442859698,0.02163464345971445,0.06543210537641683,0.07146543105907618,0.0165020265568398,0.0164979939050457
stress_median_branch,gru,high,-8683.298851988267,0.4982575537843393,0.0528006674957657,0.0540264293669228,-120960.30121022178,0.4975732205139559,0.04995180842402582,0.046269099291771504,0.41368872662924633,0.39524012017832505,0.04823176535620365,0.0486226220166241
stress_median_branch,gru,low,-0.19488880763279168,-0.21781331371238405,0.0013062794491514398,0.0010068184384337997,-0.21063008092000357,-0.2022963574042786,0.0020773461852709465,0.001639879093813472,-0.08354143987782973,-0.06464594878932371,6.31764872133333e-06,0.0
stress_median_branch,gru,mid,-0.030414258207294587,-0.027597507101652756,0.01335140487785805,0.013339157468944351,-17169.876073951124,-0.008869199820631161,0.014809132174324785,0.0126801422933754,-0.13412063648955264,-0.11007373193306988,0.0012473822814384168,0.000839125055046101
stress_median_branch,har,all,43160.66216140067,-0.0030947672778174895,0.00020743842103203349,0.00029319815282004974,0.0,0.0,0.0,0.0,46056.540051516764,-0.027767102833428536,-0.005780768886019899,-0.0058264374957553485
stress_median_branch,har,high,112277.00235823351,-0.0035603930443143528,0.002848859071739885,0.002834762296729302,0.0,0.0,0.0,0.0,120960.71489894843,-0.17509267967744058,-0.0017200430678221631,-0.0007790327223698434
stress_median_branch,har,low,0.01574127328721191,0.008131601021954371,-0.0007710667361195065,-0.00011783425804386943,0.0,0.0,0.0,0.0,0.12708864104217385,0.0904931280277911,-0.0020710285365496133,-0.0016320001575351223
stress_median_branch,har,mid,17169.845659692914,-0.012219314955475798,-0.0014577272964667331,-0.0011444708707609003,0.0,0.0,0.0,0.0,17169.74195331463,-0.12865117159351708,-0.013561749892886367,-0.01201865721465575
stress_median_branch,regime_high_branch,all,-2895.9465850093907,-0.02368035635566837,-0.004733054507887916,-0.004589631640138799,-46056.608746410064,-0.018040183792916747,-0.00494049292891995,-0.004267576317478901,-0.06869489329888345,-0.061450933648747985,-0.01072126181493985,-0.0108964991887762
stress_median_branch,regime_high_branch,high,-8683.980083136743,-0.10842153697851986,-0.014435797955664348,-0.013251715251967996,-120960.98244137027,-0.0876575377512609,-0.017284657027404237,-0.015650978188041353,-0.26754242184587074,-0.2662537162925581,-0.0190047000952264,-0.017150329011033902
stress_median_branch,regime_high_branch,low,0.060125583650938765,0.053671526443347606,-0.0008322322747128805,-0.00015219358050729974,0.04438431036372686,0.0545967398450721,-6.116553859337404e-05,-4.116657398395709e-05,0.1714729514059007,0.15664807002209125,-0.0021321940751429873,-0.0016731667315190795
stress_median_branch,regime_high_branch,mid,0.015759482051582067,0.017684920451586456,-0.003327606935715617,-0.0033839598035525506,-17169.82990021086,0.03305992473614495,-0.0018698796392488835,-0.0010846567345972002,-0.08794689623067597,-0.09721823912783083,-0.01543162953213525,-0.0134465081483102
stress_median_branch,regime_low_branch,all,338.1132233465001,-0.00747340655555645,-0.0003422370097159507,9.354500256720036e-05,-42822.54893805418,-0.009446278272595199,-0.0005496754307479842,3.2549740547699324e-05,3233.9911134625922,-0.04396239220964934,-0.006330444316767884,-0.0064294709671175
stress_median_branch,regime_low_branch,high,191.8733613317552,-0.03720536160739049,-0.002671502558781453,-0.0022644951669937054,-112085.12899690175,-0.03498327448079824,-0.005520361630521338,-0.0050352929041949,8875.585902046652,-0.21007595415823882,-0.007240404698343501,-0.007412526592150852
stress_median_branch,regime_low_branch,low,0.023536382163434216,0.025704880023698917,-0.0008361362158745429,-0.00017037984373597862,0.007795108876222302,0.004452043797919386,-6.506947975503623e-05,-5.552291510545038e-05,0.13488374991839613,0.11556491719521182,-0.0021360980163046494,-0.0016649553096907497
stress_median_branch,regime_low_branch,mid,-0.012315600399810682,-0.006140778624121143,-0.0029655642841491334,-0.0027842379160226503,-17169.85797529331,0.010480577069027198,-0.0015078369876824003,-0.0010102691521613502,-0.11602197868206872,-0.11515474637153324,-0.015069586880568767,-0.01348656855910135
stress_median_branch,regime_overlay,all,-2895.9510717016415,-0.023407231901365816,-0.004195249906808234,-0.0038890569573979007,-46056.61323310232,-0.017767059338614194,-0.004402688327840268,-0.0038016898683817506,-0.0731815855496228,-0.06293923871560358,-0.010183457213860167,-0.01047675964687815
stress_median_branch,regime_overlay,high,-8683.969451032803,-0.09544099253326613,-0.013036833660376432,-0.01249732994970635,-120960.97180926632,-0.07899728398977077,-0.01588569273211632,-0.01513906886811785,-0.25691031790602376,-0.25408996366721137,-0.01760573579993848,-0.01709352207109455
stress_median_branch,regime_overlay,low,0.039058781264699395,0.0379066143430252,-0.0008384694333771443,-0.00017096498183723587,0.023317507977487485,0.020520799580239474,-6.740269725763775e-05,-5.534519653070038e-05,0.15040614901966132,0.1277666515145381,-0.0021384312338072506,-0.0016705014509706562
stress_median_branch,regime_overlay,mid,0.009886774550340751,0.0163505569036224,-0.0032208684176905835,-0.0032077821259484506,-17169.835772918366,0.02815445236235735,-0.0017631411212238504,-0.0011855503568417003,-0.09381960373191729,-0.10158325469499913,-0.015324891014110215,-0.0136375003022953
stress_median_branch,regime_set_calm,all,338.1130233268896,-0.0043204424621431925,0.002670250165098332,0.003066224624692899,-42822.54913807379,-0.00795991926965911,0.0024628117440662987,0.002568613545981849,3233.9909134429813,-0.04090336003696765,-0.003317957141953601,-0.003119731403522251
stress_median_branch,regime_set_calm,high,191.91681393487167,0.008004129819963512,0.0032273928920156327,0.004644388564258899,-112085.08554429865,0.009423953101780708,0.0003785338202757481,0.0011097092749568493,8875.629354649769,-0.14582936071387984,-0.001341509247546415,4.5831917354400425e-05
stress_median_branch,regime_set_calm,low,-0.018981355024263624,-0.018895527794029227,-0.0006254029663999636,-7.068176358625001e-05,-0.03472262831147554,-0.02321893879687545,0.000145663769719543,0.00015042280360109711,0.09236601273069829,0.08153890213654323,-0.0019253647668300699,-0.0014921628817364998
stress_median_branch,regime_set_calm,mid,-0.02331685557956822,-0.027384940722985356,-0.0006690533443817502,-0.0009346641757364501,-17169.868976548492,0.0021382737005562966,0.000788673952084983,0.0017778409521124001,-0.12702323386182626,-0.12328576628232733,-0.012773075940801383,-0.012226546326920499
stress_median_branch,regime_set_combo,all,-2895.9530607170395,-0.026980227176883476,-0.0038077731307885835,-0.0035822909798083006,-46056.61522211772,-0.021340054614131854,-0.004015211551820617,-0.00354200264808425,-0.07517060094766882,-0.06944483009703423,-0.009795980437840517,-0.0098891585284457
stress_median_branch,regime_set_combo,high,-8683.969255351616,-0.09238309302722011,-0.012716334088169167,-0.0118698524382359,-120960.97161358515,-0.0751225926638178,-0.015565193159909054,-0.013931770165468954,-0.2567146367190314,-0.2525996606697225,-0.017285236227731215,-0.015187401447548553
stress_median_branch,regime_set_combo,low,0.030700408145611775,0.024610708128497666,-0.0008069499532402702,-0.00014228850284423664,0.014959134858399864,0.035423691329788315,-3.588321712076374e-05,-2.576025018705037e-05,0.1420477759005737,0.13006040762656224,-0.002106911753670377,-0.001643595594988392
stress_median_branch,regime_set_combo,mid,0.010427818947987028,0.008791651073034548,-0.002486136708633617,-0.0025380691993647005,-17169.835231873967,0.031072645573054294,-0.0010284094121668838,-0.00011190244041379993,-0.09327855933427102,-0.09609585563464414,-0.01459015930505325,-0.01317802046299125
stress_median_branch,regime_set_stress,all,-2895.929546243069,-0.01127087750680597,-0.005584941672159634,-0.005537498780214351,-46056.59170764374,-0.005630704944054349,-0.005792380093191667,-0.0049706295332672,-0.051656126977843275,-0.04312965027201973,-0.011573148979211566,-0.011503102033814949
stress_median_branch,regime_set_stress,high,-8683.986616543227,-0.1210803986844845,-0.016358702223126135,-0.01464188431857915,-120960.98897477674,-0.09703224785164685,-0.01920756129486602,-0.017467832973681652,-0.27407582832980476,-0.27895580348159676,-0.020927604362688184,-0.0197120179611678
stress_median_branch,regime_set_stress,low,0.10737390200420088,0.09793834877316782,-0.0008363543213761771,-0.00016373017508224976,0.09163262871698896,0.07690709384392624,-6.528758525667061e-05,-5.270316855890708e-05,0.2187212697591628,0.21009522339923536,-0.0021363161218062835,-0.0016847033260940295
stress_median_branch,regime_set_stress,mid,0.03216041460191195,0.03611178425209151,-0.0037591281080877836,-0.0038346946714046502,-17169.813499278313,0.04465232248071085,-0.00230140081162105,-0.00217927148000365,-0.0715459636803461,-0.08610796870753448,-0.015863150704507417,-0.01359894989242855
stress_median_branch,rolling_best,all,0.0,0.0,0.0,0.0,-43160.66216140067,0.0030947672778174895,-0.00020743842103203349,-0.00029319815282004974,2895.8778901160917,-0.02015316861286026,-0.005988207307051932,-0.00668273792427905
stress_median_branch,rolling_best,high,0.0,0.0,0.0,0.0,-112277.00235823351,0.0035603930443143528,-0.002848859071739885,-0.002834762296729302,8683.712540714898,-0.15783217931403826,-0.004568902139562048,-0.004789215499706002
stress_median_branch,rolling_best,low,0.0,0.0,0.0,0.0,-0.01574127328721191,-0.008131601021954371,0.0007710667361195065,0.00011783425804386943,0.11134736775496192,0.0898600371715129,-0.0012999618004301066,-0.00099893950215545
stress_median_branch,rolling_best,mid,0.0,0.0,0.0,0.0,-17169.845659692914,0.012219314955475798,0.0014577272964667331,0.0011444708707609003,-0.10370637828225804,-0.08297085754351248,-0.012104022596419633,-0.01222172393749955
stress_median_branch,static_best,all,48538.23369692714,0.09764100888979113,0.006053008473852366,0.0042460942551634,5377.57153552647,0.09965030254326254,0.005845570052820333,0.0012885594250904506,51434.11158704324,0.027816489593925714,6.480116680043259e-05,-0.0016805638964446507
stress_median_branch,static_best,high,114950.30450933856,0.17945492650247896,0.010638352151297298,0.006461917752532298,2673.302151105037,0.20097386202679035,0.007789493079557413,-0.001181298296158706,123634.01705005346,0.023725596670572557,0.00606945001173525,0.0009190035648018978
stress_median_branch,static_best,low,-0.00015036338890196213,-0.02164760725595466,-0.0006139446042560387,-0.00011556308248816542,-0.015891636676113874,-0.0007061025991279557,0.00015712213186346786,6.53417033145651e-06,0.11119700436605995,0.042466752236247046,-0.001913906404686145,-0.001667931544268265
stress_median_branch,static_best,mid,19342.287062848478,-0.009282020688795599,0.0013479188786902996,0.0008886979518781498,2172.441403155565,0.0026649713259002464,0.002805646175157033,-9.856120649745048e-05,19342.183356470196,-0.11596930069172094,-0.010756103717729332,-0.00939294898808185
stress_median_branch,vix_switch,all,-2895.8778901160917,0.02015316861286026,0.005988207307051932,0.00668273792427905,-46056.540051516764,0.027767102833428536,0.005780768886019899,0.0058264374957553485,0.0,0.0,0.0,0.0
stress_median_branch,vix_switch,high,-8683.712540714898,0.15783217931403826,0.004568902139562048,0.004789215499706002,-120960.71489894843,0.17509267967744058,0.0017200430678221631,0.0007790327223698434,0.0,0.0,0.0,0.0
stress_median_branch,vix_switch,low,-0.11134736775496192,-0.0898600371715129,0.0012999618004301066,0.00099893950215545,-0.12708864104217385,-0.0904931280277911,0.0020710285365496133,0.0016320001575351223,0.0,0.0,0.0,0.0
stress_median_branch,vix_switch,mid,0.10370637828225804,0.08297085754351248,0.012104022596419633,0.01222172393749955,-17169.74195331463,0.12865117159351708,0.013561749892886367,0.01201865721465575,0.0,0.0,0.0,0.0
stress_median_branch,xgb,all,-2895.6972385882455,0.15165914383599702,0.007029003187856549,0.0068268416755339015,-46056.35939998892,0.15672767277163116,0.006821564766824516,0.00600330230472125,0.18065152784641536,0.1277835063242837,0.0010407958808046163,0.00101987127452155
stress_median_branch,xgb,high,-8683.383218384412,0.31967872882445514,0.027203202068955063,0.026104295698185943,-120960.38557661795,0.3205552820004334,0.024354342997215183,0.022243419263327145,0.3293223304856171,0.18744956571983892,0.022634299929393017,0.022883385931320895
stress_median_branch,xgb,low,0.21721336608463293,0.15367330218737835,-0.0008877459129730934,-0.00026031607766745,0.20147209279742104,0.15617056182914574,-0.00011667917685358687,-0.00010336525095997769,0.32856073383959483,0.29218236994242586,-0.0021877077134032,-0.0017969756025257998
stress_median_branch,xgb,mid,-0.012623428631762483,-0.02489433768839904,-0.0052450331279742,-0.00517902211710815,-17169.858283121546,0.010114947582211493,-0.003787305831507467,-0.0041061558473571005,-0.11632980691402055,-0.1174691259556184,-0.017349055724393835,-0.01473324044008205
